"Item Code",Position,Description,Type,"Interval Months","Interval Hours","Interval Landings","Adjusted Interval","Part Number","Part Serial","Last Completed Date","Last Completed Hours","Last Completed Landings","Last Completed City","Due Next Date","Due Next Hours","Due Next Landings","Time Remaining","Hours Remaining","Landings Remaining",Status,"Status Note"
"21SB-18	",,"ECU HYDRAULIC FAN FLOW REGULATOR",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"21SB-20	",,"COCKPIT AUXILIARY HEATER INSULATION REPLACE",sbsl,,,,,,,1987-09-29,539,0,,,0,0,,,,Complete,
"21SB-22	",,"WEMAC BOOST INSTALL",sbsl,,,,,,,1987-09-29,539,0,,,0,0,,,,Complete,
"21SB-25	",,"ECU HYDRAULIC FAN LINE REPLACE",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"21SB-32	",,"DEFOG CAPACITOR INSTALL",sbsl,,,,,,,1990-08-24,1046,0,,,0,0,,,,Complete,
"21SL-01	",,"WATER SEPARATOR IMPROVE",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"21SL-02	",,"AIR CYCLE MACHINE SERVICE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"21SL-06	",,"INTERFERENCE UPPER ACM & LOWER WATER SEPARATOR INSPECT",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"21SL-07	",,"XMIT SUNSTRAND SB 738006-21-4",sbsl,,,,,,,1987-09-29,539,0,,,0,0,,,,Complete,
"22SB-01	",,"AUTOPILOT COMPUTER REPLACE",sbsl,,,,,SB650-22-01,,1985-08-05,161,0,,,0,0,,,,Complete,
"22SB-02	",,"RUDDER SERVO WATER SHIELD",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"23SB-01 R1	",,"STATIC BONDING IMPROVE",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"23SB-01 R1	",,"STATIC BONDING IMPROVE",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"23SB-03	",,"COMM 1 ANTENNA INSTALL",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"23SB-07	",,"CVR HOT MICROPHONE ACTIVATE",sbsl,,,,,,,1991-10-04,1230,0,,,0,0,,,,Complete,
"23SB-18 R2	",,"VLF NOISE FILTER CAPACITOR REPLACE",sbsl,,,,,,,2003-09-10,3302,0,,,0,0,,,,Complete,
"23SL-01	",,"AVTECH AUDIO CONTROL AMPLIFIER",sbsl,,,,,,,1987-09-29,539,0,,,0,0,,,,Complete,
"23SL-01 R1	",,"AVTECH AUDIO CONTROL AMPLIFIER",sbsl,,,,,,,1987-09-29,539,0,,,0,0,,,,Complete,
"23SL-02	",,"AUDIO CONTROL AMPLIFIER MOD",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"23SL-03	",,"MICROPHONE REPLACE",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"23SL-04	",,"STATIC WICK INSPECT",sbsl,,,,,,,1991-03-26,1143,0,,,0,0,,,,Complete,
"24ASL-14	",,"AVIONICS BUS RELAY CHECK",sbsl,,,,,,,1989-03-01,797,0,,,0,0,,,,Complete,
"24SB-11	",,"MAIN JUNCTION PCB MOUNT MOD",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"24SB-13	",,"BATTERY & EXTERNAL POWER RELAY MOD",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"24SB-14	",,"BAGGAGE COMPARTMENT HEATER MOD",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"24SB-16	",,"GROUND POWER UNIT BATTERY CHARGING",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"24SB-17	",,"BAGGAGE & AUXILIARY HEATER SWITCH INSULATION",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"24SB-19	",,"CIRCUIT BREAKER PANEL SHIELD REPLACE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"24SB-20	",,"SAFT BATTERY REPLACE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"24SB-23	",,"BATTERY TEMPERATURE MODULE DIODE INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"24SB-23 R1	",,"BATTERY TEMPERATURE MODULE DIODE INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"24SB-23 R2	",,"BATTERY TEMPERATURE MODULE DIODE INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"24SB-27	",,"JUNCTION BOX PLACARD REPLACE",sbsl,,,,,,,1988-07-06,671,0,,,0,0,,,,Complete,
"24SB-27 R1	",,"JUNCTION BOX PLACARD REPLACE",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"24SB-32	",,"MLG WIRE BUNDLE ROUTING IMPROVE",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"24SB-32 R1	",,"MLG WIRE BUNDLE ROUTING IMPROVE",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"24SB-33	",,"MAIN J-BOX CURRENT SENSOR WIRE MOD",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"24SB-53 R2	",,"RAM AIR TEMPERATURE SWITCH GUARD",sbsl,,,,,,,1998-12-16,2604,0,,,0,0,,,,Complete,
"24SB-59	",,"BATTERY CONVERSION",sbsl,,,,,,,2003-06-06,3199,0,,,0,0,,,,Complete,
"24SB-60	",,"EXTERNAL POWER BOX ANCHOR INSTALL",sbsl,,,,,,,2004-09-03,3663,0,,,0,0,,,,Complete,
"24SL-03	",,"SAFT BATTERY INSPECT",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"24SL-05 R2	",,"MLG WHEEL WELL WIRING INSPECT",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"24SL-05 R2	",,"MLG WHEEL WELL WIRING INSPECT",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"24SL-09	",,"1000 TBO STARTER GENERATOR",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"24SL-10	",,"TAILCONE ELECT COMPONENT PROTECT",sbsl,,,,,,,1988-12-10,746,0,,,0,0,,,,Complete,
"24SL-10 R1	",,"TAILCONE ELECT COMPONENT PROTECT",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"24SL-16	",,"GENERATOR CONTROL UNIT IMPROVE",sbsl,,,,,,,1991-10-04,1230,0,,,0,0,,,,Complete,
"24SL-21	",,"DC FLAP SPARE ANL40 FUSE LIMITER",sbsl,,,,,,,1995-04-19,1922,0,,,0,0,,,,Complete,
"24SL-23	",,"J-BOX CIRCUIT BREAKER PANEL IMPROVE",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"24SL-24 R1	",,"L CIRCUIT BREAKER PANEL WIRING INSPECT",sbsl,,,,,,,1998-12-16,2604,0,,,0,0,,,,Complete,
"25ASB-12	",,"INTERIOR CABINET POWER DISABLE",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"25SB-02 R3	",,"INTERIOR CABINETRY WIRING INSPECT",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"25SB-02 R4	",,"INTERIOR CABINETRY WIRING INSPECT",sbsl,,,,,,,1988-12-10,746,0,,,0,0,,,,Complete,
"25SB-09	",,"LOCATOR BEACON RESET CIRCUIT RESISTOR",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"25SB-13	",,"COCKPIT SIDE CONSOLE FASTENER",sbsl,,,,,,,1988-01-10,592,0,,,0,0,,,,Complete,
"25SB-27	",,"VENT LINE & CHECK VALVE MOD",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"25SB-40	",,"VANITY HOT WATER TANK INSPECT",sbsl,,,,,,,2001-11-13,3048,0,,,0,0,,,,Complete,
"25SL-02 R3	",,"INTERIOR CABINET WIRE INSPECT",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"25SL-02 R4	",,"INTERIOR CABINET WIRE INSPECT",sbsl,,,,,,,1988-12-10,746,0,,,0,0,,,,Complete,
"25SL-05	",,"SWITLIK INFLATABLE LIFE VEST INSPECT",sbsl,,,,,SL650-25-05,,1988-07-06,671,0,,,0,0,,,,Complete,
"25SL-15	",,"XMIT PACIFIC SCIENTIFIC SB 25-1111432",sbsl,,,,,,,2008-06-05,5024,0,,,0,0,,,,Complete,
"26CIL-01 R1	",,"FIRE BOTTLE CARTRIDGE TORQUE",sbsl,,,,,,,2020-01-14,8074,6092,,,0,0,,,,Complete,
"26SB-01	",,"ENGINE FIRE BOTTLE WIRING IDENTIFY",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"26SB-02	",,"FIRE TRAY PCB IMPROVE",sbsl,,,,,,,1989-03-20,802,0,,,0,0,,,,Complete,
"26SL-01	",,"FIRE EXTINGUISHER TEE VALVE INSPECT",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"27ASL-20	",,"ELEVATOR BALANCE",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"27ASL-23	",,"HORIZONTAL STABILIZER SECONDARY TRIM",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"27ASL-30	",,"ELEVATOR TORQUE TUBE INSPECT",sbsl,,,,,,,1993-02-23,1450,0,,,0,0,,,,Complete,
"27ASL-39	",,"BRAKE PUSHROD INSPECT",sbsl,,,,,,,2003-11-08,3329,0,,,0,0,,,,Complete,
"27SB-09	",,"TRIM REMOTE CONTROL CIRCUIT BREAKER REPLACE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"27SB-10	",,"SPEEDBRAKE CHECK PROCEDURE",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"27SB-11	",,"SPOILER/SPEEDBRAKE HYDRAULIC & ELECTRIC MOD",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"27SB-11 R2	",,"SPOILER/SPEEDBRAKE HYDRAULIC & ELECTRIC MOD",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"27SB-12	",,"7 DEGREE FLAP PROVISION",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"27SB-13	",,"THROTTLE CABLE CLAMPING",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"27SB-14	",,"AILERON & EMERGENCY GEAR EXTEND CABLE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"27SB-15	",,"FLAP POWER DRIVE UNIT CIRCUIT BREAKER INSTALL",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"27SB-16	",,"RUDDER INTERCONNECT CABLE GUARD PIN INSTALL",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"27SB-17 R1	",,"AUXILIARY PRESSURE DUMP VALVE WIRING INSPECT",sbsl,,,,,,,1987-09-29,539,0,,,0,0,,,,Complete,
"27SB-19	",,"FLAP CONTROLLER REPLACE",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"27SB-20	",,"RUDDER PEDAL SPACER REPLACE",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"27SB-24	",,"FLAP OVERSPEED WARNING INSTALL",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"27SB-24 R1	",,"FLAP OVERSPEED WARNING INSTALL",sbsl,,,,,,,1990-08-24,1046,0,,,0,0,,,,Complete,
"27SB-25	",,"FLAP CONTROLLER REPLACE",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"27SB-28	",,"FLAP CARRIAGE BEARING BOLT REPLACE",sbsl,,,,,,,1991-10-04,1230,0,,,0,0,,,,Complete,
"27SB-29	",,"SPOILER HOLD-DOWN CONTROL MOD",sbsl,,,,,,,1991-10-04,1230,0,,,0,0,,,,Complete,
"27SB-32	",,"SPEEDBRAKE POSITION INDICATOR",sbsl,,,,,,,1991-10-04,1230,0,,,0,0,,,,Complete,
"27SB-34	",,"ANGLE GEARBOX MOD",sbsl,,,,,,,1991-03-26,1143,0,,,0,0,,,,Complete,
"27SB-39 R3	",,"DC FLAP SYSTEM INSTALL",sbsl,,,,,,,1993-09-17,1560,0,,,0,0,,,,Complete,
"27SB-49	",,"DC FLAP RELAY BOX CAPACITOR INSPECT",sbsl,,,,,,,2001-04-27,2970,0,,,0,0,,,,Complete,
"27SB-49	",,"DC FLAP RELAY BOX CAPACITOR INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"27SB-53	",,"HORIZONTAL STAB TRIM ACTUATOR",sbsl,,,,,,,2004-08-02,5426,4489,,,0,0,,,,Complete,
"27SL-05	",,"SPEEDBRAKE/SPOILER FREEZING",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"27SL-07	",,"RUDDER BIAS LINE INSPECT",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"27SL-07 R1	",,"RUDDER BIAS LINE INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"27SL-10	",,"ROLL SPOILER BELLCRANK CABLE GUARD PIN INSPECT",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"27SL-11	",,"FLAP SYSTEM INSPECT",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"27SL-12	",,"FLAP ASYMMETRY BRAKE MOD",sbsl,,,,,,,1988-05-08,646,0,,,0,0,,,,Complete,
"27SL-13	",,"FLAP ACTUATOR REPLACE",sbsl,,,,,,,1988-05-08,646,0,,,0,0,,,,Complete,
"27SL-16	",,"HORIZONTAL STABILIZER PRIMARY TRIM",sbsl,,,,,,,1988-05-08,646,0,,,0,0,,,,Complete,
"27SL-18	",,"AILERON FORCE LINK DISCONNECT SWITCH",sbsl,,,,,,,1988-12-10,746,0,,,0,0,,,,Complete,
"27SL-19	",,"FLAP CARRIAGE ROLLER INSTALL",sbsl,,,,,,,1988-12-10,746,0,,,0,0,,,,Complete,
"27SL-19	",,"FLAP CARRIAGE ROLLER INSTALL",sbsl,,,,,,,1988-12-10,746,0,,,0,0,,,,Complete,
"27SL-21	",,"AILERON BOOST OPERATIONAL CHECK",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"27SL-25	",,"CONTROL COLUMN TORQUE TUBE INSPECT",sbsl,,,,,,,1994-04-04,1651,0,,,0,0,,,,Complete,
"27SL-27	",,"ROLL SPOILER RIGGING",sbsl,,,,,,,1990-08-24,1046,0,,,0,0,,,,Complete,
"27SL-32	",,"ELEVATOR IDLER STIFFENER INSPECT",sbsl,,,,,,,1994-04-04,1651,0,,,0,0,,,,Complete,
"27SL-38	",,"ELEVATOR ATTACH BOLT INSPECT",sbsl,,,,,,,2001-11-13,3048,0,,,0,0,,,,Complete,
"28ASL-07	",,"LOW FUEL PRESSURE SWITCH INSTALL",sbsl,,,,,,,1987-03-23,452,0,,,0,0,,,,Complete,
"28ASL-11	",,"XMIT PARKER HANNIFIN SL 41",sbsl,,,,,,,1996-06-21,2253,0,,,0,0,,,,Complete,
"28ASL-11 R2	",,"XMIT PARKER HANNIFIN SL 41",sbsl,,,,,,,2003-06-05,3199,0,,,0,0,,,,Complete,
"28SB-12	",,"FUSELAGE TANK TRANSFER PUMP BOND JUMPER",sbsl,,,,,,,1996-02-26,280,0,,,0,0,,,,Complete,
"28SB-13	",,"FUEL HEATER INSTALL",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"28SB-17	",,"FUEL TANK VENT TUBE MOD",sbsl,,,,,,,1984-11-30,26,0,,,0,0,,,,Complete,
"28SB-19	",,"ANTI-ICE ADDITIVE SYSTEM REMOVE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"28SB-20	",,"FUSELAGE FUEL TRANSFER WIRING MOD",sbsl,,,,,,,2004-02-09,3402,0,,,0,0,,,,Complete,
"28SB-26 R1	",,"WING FUEL TANK RELIEF VALVE INSTALL",sbsl,,,,,,,1990-08-24,1046,0,,,0,0,,,,Complete,
"28SB-26 R2	",,"WING FUEL TANK RELIEF VALVE INSTALL",sbsl,,,,,,,1991-03-26,1146,0,,,0,0,,,,Complete,
"28SB-26 R2	",,"WING FUEL TANK RELIEF VALVE INSTALL",sbsl,,,,,,,1990-08-24,1046,0,,,0,0,,,,Complete,
"28SB-28	",,"SCAVENGE EJECTOR PUMP PIN REMOVE",sbsl,,,,,,,1989-03-20,802,0,,,0,0,,,,Complete,
"28SB-28 R1	",,"SCAVENGE EJECTOR PUMP PIN REMOVE",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"28SB-28 R2	",,"SCAVENGE EJECTOR PUMP PIN REMOVE",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"28SB-32	",,"BOOST PUMP MOD",sbsl,,,,,,,2003-06-22,3216,0,,,0,0,,,,Complete,
"28SL-02	",,"AIA SYSTEM DEACTIVATE",sbsl,,,,,,,1984-10-02,18,0,,,0,0,,,,Complete,
"28SL-04	",,"AIA SYSTEM DRAIN & FLUSH PROCEDURES",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"28SL-09	",,"LOW FUEL PRESSURE SWITCH INSPECT",sbsl,,,,,,,1987-09-29,539,0,,,0,0,,,,Complete,
"29SB-03	",,"R ENGINE LOW PRESSURE SWITCH RELOCATE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"29SB-05	",,"ACOUSTIC FILTER INSTALL",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"29SB-07	",,"APU PRESSURE CHECK VALVE REPLACE",sbsl,,,,,,,,5184,0,,,0,0,,,,Complete,
"29SB-08	",,"HYDRAULIC PRESSURE INDICATOR EMI FIX",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"29SB-12	",,"HYDRAULIC TEMPERATURE MONITOR",sbsl,,,,,,,1991-03-26,1143,0,,,0,0,,,,Complete,
"29SL-01 R1	",,"HYDRAULIC SYSTEM PLUMBING INSPECT",sbsl,,,,,,,1987-02-01,44,0,,,0,0,,,,Complete,
"29SL-01 R1	",,"HYDRAULIC SYSTEM PLUMBING INSPECT",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"29SL-04	",,"HYDRAULIC SYSTEM HOSE INSPECT",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"30SB-04	",,"RAIN REMOVAL DOOR LINKAGE MOD",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"30SB-05 R1	",,"WING LEADING EDGE ANTI-ICE BLEED AIR MOD",sbsl,,,,,,,1988-07-06,671,0,,,0,0,,,,Complete,
"30SB-09	",,"ANTI-ICE BLEED AIR CHECK VALVE REPLACE",sbsl,,,,,,,1990-08-24,1046,0,,,0,0,,,,Complete,
"30SB-10	",,"ANTI-ICE BLEED AIR CHECK VALVE REPLACE",sbsl,,,,,,,1993-04-02,1472,0,,,0,0,,,,Complete,
"30SL-02	",,"WINDSHIELD ANTI-ICE SHROUD & NOZZLE INSPECT",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"30SL-04	",,"HORIZONTAL STAB HEATED LEADING EDGE",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"30SL-05	",,"2000 HR ALTERNATOR BEARING CHANGE",sbsl,,,,,,,1992-03-11,1286,0,,,0,0,,,,Complete,
"30SL-07	",,"WINDSHIELD ANTI-ICE SHUTOFF VALVE",sbsl,,,,,,,1995-04-19,1922,0,,,0,0,,,,Complete,
"31SB-05 R2	",,"TOILET CIRCUIT BREAKER REMOVE",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"31SB-09	",,"STABILIZER DEICE ANNUNCIATOR LIGHT",sbsl,,,,,,,1990-08-24,1046,0,,,0,0,,,,Complete,
"32ASB-42	",,"MLG TIRE INSPECT",sbsl,,,,,,,1995-12-01,2081,0,,,0,0,,,,Complete,
"32ASL-05	",,"MLG TIRE RECALL",sbsl,,,,,,,1984-11-24,21,0,,,0,0,,,,Complete,
"32ASL-19	",,"GOODYEAR TIRE REMOVAL",sbsl,,,,,,,1988-09-01,696,0,,,0,0,,,,Complete,
"32SB-05	",,"NLG UPLOCK SWITCH & TARGET REPLACE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"32SB-06	",,"NWS STEERING DIODE REPLACE",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"32SB-08	",,"MLG DOOR TRIM",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"32SB-09	",,"NLG EXTEND PRESSURE HOSE REPLACE",sbsl,,,,,,,1985-01-25,55,0,,,0,0,,,,Complete,
"32SB-10	",,"EMERGENCY BRAKE & GEAR LINE ROUTING MOD",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"32SB-12	",,"NITROGEN BOTTLE FILLER VALVE & LINE REPLACE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"32SB-13	",,"INCREASED TAKEOFF & LANDING WEIGHT",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"32SB-13 R1	",,"INCREASED TAKEOFF & LANDING WEIGHT",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"32SB-13 R5	",,"INCREASED TAKEOFF & LANDING WEIGHT",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"32SB-13 R6	",,"INCREASED TAKEOFF & LANDING WEIGHT",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"32SB-13 R7	",,"INCREASED TAKEOFF & LANDING WEIGHT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"32SB-13 R9	",,"INCREASED TAKEOFF & LANDING WEIGHT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"32SB-14	",,"FORWARD CENTER OF GRAVITY ENVELOPE EXPANSION",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"32SB-15	",,"MLG BRAKE REPLACE",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"32SB-16	",,"ANTI-SPIN SYSTEM MOD",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"32SB-17	",,"NOSE GEAR CENTERING LINK REPLACE",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"32SB-18	",,"MLG HUBCAP GASKET INSTALL",sbsl,,,,,,,1987-02-01,444,0,,,0,0,,,,Complete,
"32SB-27	",,"FULL-TIME NOSE WHEEL STEERING MOD",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"32SB-27 R1	",,"FULL-TIME NOSE WHEEL STEERING MOD",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"32SB-27 R3	",,"FULL-TIME NOSE WHEEL STEERING MOD",sbsl,,,,,,,1989-03-20,802,0,,,0,0,,,,Complete,
"32SB-28 R1	",,"NOSE STEERING SWITCH ANNUNCIATOR",sbsl,,,,,,,1989-03-20,802,0,,,0,0,,,,Complete,
"32SB-29 R2	",,"NOSE GEAR UPLOCK SPRING REPLACE",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"32SB-30	",,"MLG OLEO INSPECT",sbsl,,,,,,,1988-09-11,696,0,,,0,0,,,,Complete,
"32SB-30 R1	",,"MLG OLEO INSPECT",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"32SB-31	",,"NLG UPLOCK EMERGENCY RELEASE CABLE",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"32SB-32 R1	",,"MLG OLEO MOD",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"32SB-35 R3	",,"MLG TRUNNION PIN REPLACE",sbsl,,,,,SB650-32-35,,1993-04-02,1472,0,,,0,0,,,,Complete,
"32SB-37 R1	",,"BRAKE HOSE CLAMP CHANGE",sbsl,,,,,,,1996-03-14,2161,0,,,0,0,,,,Complete,
"32SB-38 R1	",,"MLG HYDRAULIC TENSION RELIEF MOD",sbsl,,,,,,,1996-03-14,2161,0,,,0,0,,,,Complete,
"32SB-39	",,"MLG ACTUATOR HOSE MOD",sbsl,,,,,,,1996-03-14,2161,0,,,0,0,,,,Complete,
"32SB-40	",,"NLG DOOR TORQUE TUBE BOLT REPLACE",sbsl,,,,,,,1998-12-16,2604,0,,,0,0,,,,Complete,
"32SB-47	",,"MLG LOCKING SIDEBRACE REPLACE",sbsl,,,,,,,2001-11-13,3048,0,,,0,0,,,,Complete,
"32SL-03	",,"NOSE GEAR TRUNNION BOLT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"32SL-06	",,"MLG TIRE PRESSURE CHANGE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"32SL-06 R1	",,"MLG TIRE PRESSURE CHANGE",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"32SL-08	",,"NLG STRUT SERVICE PORT RELOCATE",sbsl,,,,,,,1985-08-05,161,0,,,0,0,,,,Complete,
"32SL-11	",,"MLG WHEEL INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"32SL-11 R1	",,"MLG WHEEL INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"32SL-11 R2	",,"MLG WHEEL INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"32SL-11 R3	",,"MLG WHEEL INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
"32SL-12	",,"XMIT BF GOODRICH SL 1370",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"32SL-21	",,"MLG OLEO RIVET INSPECT",sbsl,,,,,,,1990-02-20,962,0,,,0,0,,,,Complete,
"32SL-27	",,"BLOWDOWN BOTTLE CONTROL CABLE",sbsl,,,,,,,1992-03-11,1286,0,,,0,0,,,,Complete,
"32SL-28	",,"MLG BRAKE LINE SUPPORT BRACKET",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"32SL-34	",,"MLG TIRE PART NUMBER INSPECT",sbsl,,,,,,,1996-03-14,2161,0,,,0,0,,,,Complete,
"32SL-35	",,"NLG SPADE DOOR BELLCRANK BUSHING",sbsl,,,,,,,2007-04-21,4707,3984,,,0,0,,,,Complete,
"32SL-45	",,"EMERGENCY GEAR RELEASE INSPECT",sbsl,24,400,,,,,2010-12-28,5534,4551,,,0,0,,,,Complete,
"33SB-04	",,"FOOTWELL LIGHT WIRE ROUTING MOD",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"33SB-05	",,"LANDING GEAR LIGHT DIMMING DIODE RELOCATE",sbsl,,,,,,,1986-02-26,280,0,,,0,0,,,,Complete,
"33SB-09	",,"INDIRECT LIGHTING POWER SUPPLY",sbsl,,,,,,,1987-09-29,539,0,,,0,0,,,,Complete,
"33SB-11	",,"EMERGENCY LIGHTING BATTERY BOX",sbsl,,,,,,,1988-05-05,646,0,,,0,0,,,,Complete,
"33SB-12	",,"PASSENGER SERVICE UNIT LIGHT WIRING",sbsl,,,,,,,1988-09-27,697,0,,,0,0,,,,Complete,
"33SB-22	",,"CABIN EXECUTIVE TABLE SWITCH REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,Complete,
